number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
1050,2017-04-13T20:09:34Z,2017-04-14T14:44:33Z,2017-04-14T14:44:33Z,1,1,0,,2,0
1051,2017-04-14T01:38:53Z,2017-04-14T22:58:18Z,2017-04-14T22:58:18Z,1,1,0,,2,0
1052,2017-04-14T05:59:06Z,2017-04-14T23:10:03Z,2017-04-14T23:10:03Z,1,2,0,,3,0
1053,2017-04-14T07:40:32Z,2017-04-14T23:11:24Z,2017-04-14T23:11:24Z,1,1,0,,2,0
1055,2017-04-14T19:34:29Z,2017-04-16T01:10:18Z,2017-04-16T01:10:18Z,1,1,0,Also added a “shield” to get a quick visual indication of Vue.js version,2,3
1056,2017-04-14T23:17:18Z,2017-04-16T01:10:44Z,2017-04-16T01:10:44Z,1,1,0,,2,2
1057,2017-04-15T03:31:14Z,2017-04-16T01:11:34Z,2017-04-16T01:11:34Z,1,1,0,,2,0
1058,2017-04-16T02:53:06Z,2017-04-16T16:29:23Z,2017-04-16T16:29:23Z,1,1,0,,2,1
1060,2017-04-16T17:47:35Z,,2017-05-10T14:02:00Z,1,6,1,"add the open source app vue2-elm , a single page app build by vue2 +vuex , with 45 pages . and which has 5520 stars.",2,1
1061,2017-04-17T07:52:33Z,2017-04-17T09:14:11Z,2017-04-17T09:14:11Z,1,1,0,This package integrates Google reCAPTCHA with Vue.js.,2,0
1062,2017-04-17T07:59:42Z,2017-04-17T09:15:23Z,2017-04-17T09:15:23Z,1,1,0,Vue-async-data came back again,2,0
1063,2017-04-17T12:55:48Z,2017-04-18T08:34:21Z,2017-04-18T08:34:21Z,1,1,0,,2,0
1064,2017-04-17T21:43:57Z,2017-04-18T08:35:05Z,2017-04-18T08:35:05Z,1,3,2,,2,0
1065,2017-04-18T06:42:52Z,2017-04-18T08:37:39Z,2017-04-18T08:37:39Z,1,1,0,A localisation library based on the Intl standard supporting typescript,2,0
1066,2017-04-18T06:43:54Z,2017-04-18T08:38:54Z,2017-04-18T08:38:54Z,1,1,0,"A Vue.js typescript SPA starter with Vue 2, Vue Typed, Vuex, Vue Router and localisation",2,0
1069,2017-04-18T18:25:17Z,2017-04-19T02:02:21Z,2017-04-19T02:02:21Z,1,3,0,,2,0
