number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
3719,2021-07-05T11:01:55Z,2021-07-06T16:54:09Z,2021-07-06T16:54:09Z,1,18,3,"Bumps eslint from 7.29.0 to 7.30.0.

Release notes
Sourced from eslint's releases.

v7.30.0

5f74642 Chore: don't check Program.start in SourceCode#getComments (refs #14744) (#14748) (Milos Djermanovic)
19a871a Docs: Suggest linting plugins for ESLint plugin developers (#14754) (Bryan Mishkin)
aa87329 Docs: fix broken links (#14756) (Sam Chen)
278813a Docs: fix and add more examples for new-cap rule (fixes #12874) (#14725) (Nitin Kumar)
ed1da5d Update: ecmaVersion allows ""latest"" (#14720) (薛定谔的猫)
104c0b5 Update: improve use-isnan rule to detect Number.NaN (fixes #14715) (#14718) (Nitin Kumar)
b08170b Update: Implement FlatConfigArray (refs #13481) (#14321) (Nicholas C. Zakas)
f113cdd Chore: upgrade eslint-plugin-eslint-plugin (#14738) (薛定谔的猫)
1b8997a Docs: Fix getRulesMetaForResults link syntax (#14723) (Brandon Mills)
aada733 Docs: fix two broken links (#14726) (Sam Chen)
8972529 Docs: Update README team and sponsors (ESLint Jenkins)




Changelog
Sourced from eslint's changelog.

v7.30.0 - July 2, 2021

5f74642 Chore: don't check Program.start in SourceCode#getComments (refs #14744) (#14748) (Milos Djermanovic)
19a871a Docs: Suggest linting plugins for ESLint plugin developers (#14754) (Bryan Mishkin)
aa87329 Docs: fix broken links (#14756) (Sam Chen)
278813a Docs: fix and add more examples for new-cap rule (fixes #12874) (#14725) (Nitin Kumar)
ed1da5d Update: ecmaVersion allows ""latest"" (#14720) (薛定谔的猫)
104c0b5 Update: improve use-isnan rule to detect Number.NaN (fixes #14715) (#14718) (Nitin Kumar)
b08170b Update: Implement FlatConfigArray (refs #13481) (#14321) (Nicholas C. Zakas)
f113cdd Chore: upgrade eslint-plugin-eslint-plugin (#14738) (薛定谔的猫)
1b8997a Docs: Fix getRulesMetaForResults link syntax (#14723) (Brandon Mills)
aada733 Docs: fix two broken links (#14726) (Sam Chen)
8972529 Docs: Update README team and sponsors (ESLint Jenkins)




Commits

e837d81 7.30.0
21a85b1 Build: changelog update for 7.30.0
5f74642 Chore: don't check Program.start in SourceCode#getComments (refs #14744) (#14...
19a871a Docs: Suggest linting plugins for ESLint plugin developers (#14754)
aa87329 Docs: fix broken links (#14756)
278813a Docs: fix and add more examples for new-cap rule (fixes #12874) (#14725)
ed1da5d Update: ecmaVersion allows ""latest"" (#14720)
104c0b5 Update: improve use-isnan rule to detect Number.NaN (fixes #14715) (#14718)
b08170b Update: Implement FlatConfigArray (refs #13481) (#14321)
f113cdd Chore: upgrade eslint-plugin-eslint-plugin (#14738)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3723,2021-07-06T13:06:25Z,2021-07-06T19:42:38Z,2021-07-06T19:42:39Z,1,46,12,"Bumps @typescript-eslint/parser from 4.28.1 to 4.28.2.

Release notes
Sourced from @​typescript-eslint/parser's releases.

v4.28.2
4.28.2 (2021-07-05)
Note: Version bump only for package @​typescript-eslint/typescript-eslint



Changelog
Sourced from @​typescript-eslint/parser's changelog.

4.28.2 (2021-07-05)
Note: Version bump only for package @​typescript-eslint/parser



Commits

407a374 chore: publish v4.28.2
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3724,2021-07-06T13:07:05Z,2021-07-06T19:43:49Z,2021-07-06T19:43:49Z,1,46,12,"Bumps @typescript-eslint/eslint-plugin from 4.28.1 to 4.28.2.

Release notes
Sourced from @​typescript-eslint/eslint-plugin's releases.

v4.28.2
4.28.2 (2021-07-05)
Note: Version bump only for package @​typescript-eslint/typescript-eslint



Changelog
Sourced from @​typescript-eslint/eslint-plugin's changelog.

4.28.2 (2021-07-05)
Note: Version bump only for package @​typescript-eslint/eslint-plugin



Commits

407a374 chore: publish v4.28.2
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",2,2
3725,2021-07-06T13:07:35Z,2021-07-06T17:06:08Z,2021-07-06T17:06:08Z,1,9,9,"Bumps @types/tar-stream from 2.2.0 to 2.2.1.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3729,2021-07-06T21:40:52Z,2021-07-07T17:20:05Z,2021-07-07T17:20:05Z,4,25,82,"This PR removes unused dependencies.
Process
To do this, we use a tool called depcheck. Locally, I ran npx depcheck --ignore-patterns=lib,dist,coverage,contrib which gave the following output:
Unused dependencies
* argon2
* env-paths
* node-fetch
* pem
* safe-buffer
* safe-compare
* tar-stream
* xdg-basedir
Unused devDependencies
* @types/pem
* @types/safe-compare
* @types/tar-stream
* @types/wtfnode
* audit-ci
* doctoc
* eslint-import-resolver-alias
* leaked-handles
* prettier-plugin-sh
* shellcheck
* stylelint
* stylelint-config-recommended
* wtfnode
Missing dependencies
* express-serve-static-core: ./typings/pluginapi.d.ts

Most of these are false-positives. I've identified the ones we no longer used and removed them as part of this PR. I've corrected this list and added more about how we use each dependency:
False positives
* @types/pem
* @types/safe-compare
* @types/tar-stream
* argon2 - used to hash passwords
* doctoc - used to generate table of contents in .md files
* audit-ci - used to identify vulnerabilities as part of CI
* env-paths - used to get environment paths
* pem - used to generate certificates 
* safe-compare - used to check if legacy hash & password are a match
* xdg-basedir - used when determining environment paths
* prettier-plugin-sh - formats shell files with prettier
* shellcheck - used to lint shell files
* stylelint - used for linting
* stylelint-config-recommended - used for linting

Moved Dependencies
* @types/wtfnode
* node-fetch - used as a testing dependency (moved out of root `package.json`) 
* wtfnode - used as a testing dependency (moved out of root `package.json`) 

Removed
* safe-buffer
* tar-stream
* leaked-handles
* eslint-import-resolver-alias

Other
* express-serve-static-core: ./typings/pluginapi.d.ts - found a comment [here](https://github.com/cdr/code-server/blob/main/.eslintrc.yaml#L39) which says ""This isn't a real module, just types, which apparently doesn't resolve""

Fixes #3423",2,2
3731,2021-07-07T11:02:08Z,2021-07-07T17:11:14Z,2021-07-07T17:11:14Z,1,3,37,"Bumps @types/express from 4.17.12 to 4.17.13.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3732,2021-07-07T11:02:15Z,2021-07-07T18:42:53Z,2021-07-07T18:42:54Z,1,3,37,"Bumps @types/js-yaml from 4.0.1 to 4.0.2.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3733,2021-07-07T11:02:30Z,2021-07-07T19:01:25Z,2021-07-07T19:01:25Z,1,3,3,"Bumps @types/split2 from 3.2.0 to 3.2.1.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,2
3734,2021-07-07T11:02:39Z,2021-07-07T17:12:00Z,2021-07-07T17:12:00Z,1,3,37,"Bumps @types/http-proxy from 1.17.6 to 1.17.7.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3735,2021-07-07T11:02:53Z,2021-07-07T17:31:10Z,2021-07-07T17:31:10Z,1,3,3,"Bumps @types/body-parser from 1.19.0 to 1.19.1.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3743,2021-07-07T23:38:42Z,2021-07-08T20:35:53Z,2021-07-08T20:35:53Z,2,176,3,"This PR adds more tests for browser/pages/vscode.ts.
Fixes N/A
Notes
The main purpose of this PR is to test this piece of code
document.body.style.background = JSON.parse(localStorage.getItem(""colorThemeData"")!).colorMap[""editor.background""]
This code grabs the colorThemeData from localStorage to get the editor background color based on the user's VSCode theme and then sets the background of the body to that color.",2,1
3745,2021-07-08T11:54:49Z,2021-07-08T17:00:52Z,2021-07-08T17:00:52Z,1,3,3,"Bumps @types/browserify from 12.0.36 to 12.0.37.

Commits

See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3751,2021-07-08T21:17:29Z,2021-07-12T23:40:36Z,2021-07-12T23:40:36Z,2,51,2,"This PR adds an extra check to the pathToFsPath function to check that uri.path is indeed a string.
We do this because CodeQL believes there is currently type confusion through parameter tampering earlier up in the codebase where this is used. See security warning here.
Fixes #3750",3,4
3756,2021-07-09T17:50:06Z,2021-07-12T22:26:52Z,2021-07-12T22:26:52Z,13,1199,1038,"Edits, minor refactoring of code-server docs.",2,1
3759,2021-07-09T19:17:43Z,2021-07-12T17:05:31Z,2021-07-12T17:05:31Z,1,5,0,"This PR adds a short line item to the FAQ regarding password login limits.
Fixes #3226",2,1
3766,2021-07-12T11:01:58Z,2021-07-12T17:45:16Z,2021-07-12T17:45:16Z,1,3,3,"Bumps ws from 7.5.2 to 7.5.3.

Release notes
Sourced from ws's releases.

7.5.3
Bug fixes

The WebSocketServer constructor now throws an error if more than one of the
noServer, server, and port options are specefied (66e58d27).
Fixed a bug where a 'close' event was emitted by a WebSocketServer before
the internal HTTP/S server was actually closed (5a587304).
Fixed a bug that allowed WebSocket connections to be established after
WebSocketServer.prototype.close() was called (772236a1).




Commits

4c1849a [dist] 7.5.3
772236a [fix] Abort the handshake if the server is closing or closed
5a58730 [fix] Emit the 'close' event after the server is closed
ea63b29 [minor] Fix typo
66e58d2 [fix] Make the {noS,s}erver, and port options mutually exclusive
ecb9d9e [minor] Improve JSDoc-inferred types (#1912)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3767,2021-07-12T11:02:28Z,2021-07-12T17:45:42Z,2021-07-12T17:45:42Z,1,3,3,"Bumps ts-node from 10.0.0 to 10.1.0.

Release notes
Sourced from ts-node's releases.

v10.1.0
Questions about this release? Ask in the official discussion thread: #1390
Added

Add ""moduleType"" option to override module type -- CommonJS or ECMAScript -- on select files. (docs) (#1342, #1371, #1376)

Useful when a configuration file, for example webpack.config.ts, must execute as CommonJS but the rest of the project is ESM
selectively overrides package.json ""type"" and tsconfig.json ""module""
akin to .cjs and .mjs extensions, but for .ts and .tsx files
thanks to @​jayaddison for help on test coverage


Implement ""extends"" support for ""ts-node"" options in tsconfig.json (#1328, #1356)

""ts-node"": {} options will be parsed from extended tsconfigs
allows sharing and deduplicating ts-node configuration


Un-deprecate scope and scopeDir; add both to CLI and tsconfig.json options; un-deprecate TS_NODE_SCOPE env var; add TS_NODE_SCOPE_DIR env var (docs) (#1346, #1367)

Changed

Improve error messages thrown by native ESM loader hooks (#1357, #1373) @​tars0x9752

messages more closely match node; are more descriptive


Emit ""ts-node"" object at the top of --showConfig output instead of the bottom (#1355)

Fixed

Fix #1282: Set correct globals in [stdin], [eval], and <repl> contexts (#1333)

More closely align ts-node's behavior with vanilla node
Affects the interactive REPL, piping to stdin, and ts-node -e
Matches node's behavior for globals __filename, __dirname, module and sub-fields of module, exports, and builtin module aliases fs, etc


Fix #1343: Set swc option keepClassNames to true (#1344)
Fix: #1387: REPL outputs 'use strict' after first empty line of input (#1388) @​ejose19

Docs

Update ESM docs to say that env vars are supported with node --loader ts-node/esm (docs) (#1379)

TypeStrong/ts-node@v10.0.0...v10.1.0
https://github.com/TypeStrong/ts-node/milestone/3



Commits

9faa340 10.1.0
85dd6de rebuild the readme
1bc470d Add moduleType option to override module type on certain files. (#1371)
4e7fcb7 fix: prevent implicit 'use strict' output (#1388)
5643ad6 Improve error messages used by esm-resolver (#1373)
6266ae2 Fix #1282: correct globals in [stdin], [eval], and <repl> contexts (#1333)
4f16d1b Implement ""extends"" support for ""ts-node"" options in tsconfigs (#1356)
518c250 Put ""ts-node"" object at the top of --showConfig output (#1355)
17b3a55 Un-deprecate scope and scopedir; add to CLI, tsconfig.json, and env vars (#1367)
7cac7df Fix broken link in jsdoc (#1365)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3768,2021-07-12T23:09:31Z,,2021-07-13T18:29:54Z,1,1,1,"Fixes a small typo pointed out here:
#3709 (reply in thread)
Thanks to @joelohrum for pointing this out!",4,1
3770,2021-07-13T11:01:50Z,2021-07-13T17:56:07Z,2021-07-13T17:56:07Z,1,40,6,"Bumps @typescript-eslint/parser from 4.28.2 to 4.28.3.

Release notes
Sourced from @​typescript-eslint/parser's releases.

v4.28.3
4.28.3 (2021-07-12)
Note: Version bump only for package @​typescript-eslint/typescript-eslint



Changelog
Sourced from @​typescript-eslint/parser's changelog.

4.28.3 (2021-07-12)
Note: Version bump only for package @​typescript-eslint/parser



Commits

75dcf69 chore: publish v4.28.3
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3771,2021-07-13T11:02:01Z,2021-07-13T17:56:31Z,2021-07-13T17:56:31Z,1,46,12,"Bumps @typescript-eslint/eslint-plugin from 4.28.2 to 4.28.3.

Release notes
Sourced from @​typescript-eslint/eslint-plugin's releases.

v4.28.3
4.28.3 (2021-07-12)
Note: Version bump only for package @​typescript-eslint/typescript-eslint



Changelog
Sourced from @​typescript-eslint/eslint-plugin's changelog.

4.28.3 (2021-07-12)
Note: Version bump only for package @​typescript-eslint/eslint-plugin



Commits

75dcf69 chore: publish v4.28.3
f0686e4 docs: remove almost-deprecated html-has-lang rule from ROADMAP.md (#3604)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
3783,2021-07-15T09:40:49Z,2021-07-19T15:08:33Z,2021-07-19T15:08:33Z,1,1,10,Here's the page in question: https://coder.com/docs/code-server/v3.11.0/FAQ#whats-the-difference-between-code-server-and-vs-code-codespaces,4,0
3784,2021-07-15T11:02:16Z,2021-07-19T16:54:11Z,2021-07-19T16:54:11Z,2,26,54,"Bumps proxy-agent from 4.0.1 to 5.0.0.

Release notes
Sourced from proxy-agent's releases.

5.0.0
Major Changes

Drop Node v6 support: dabbfb34ccf11b4a3c67aaecc583e04db5e0f499
Update ""pac-proxy-agent"" to v5: 31be875e45e565b7bff38845f9590bc250f8ac79




Commits

3f45710 5.0.0
31be875 Update ""pac-proxy-agent"" to v5
dabbfb3 Drop Node v6 support
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)",1,1
