number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
1178,2018-03-12T17:09:42Z,2018-03-13T06:11:57Z,2018-03-13T06:11:57Z,1,1,0,"This fixes #921, the error Error creating GL context; Couldn't find any pixel format that matches the criterias..
I'm not sure whether this is right and ideal solution, but this change actually fix the issue for some people including me.",3,1
1181,2018-03-12T22:41:13Z,2018-03-13T06:07:40Z,2018-03-13T06:07:40Z,5,40,40,"Prevent the cell dimensions from going below 1, this bug resulted in
allocation of large amounts of memory in the scrollback PR but is also
present on master.
Currently the approach is to just panic!, however an eprintln! and
exit could be an alternative too. I don't think it's realistic to
check this at startup and it should have no performance impact since the
failing method is only called once at startup.
To make it a bit more clear what kind of values are accepted, the
datatypes of offsets and paddings have also been changed so that these
don't accept floats anymore and padding can never be negative.
This should allow us to be a bit more strict with the config to make
sure that errors are printed when invalid values are specified (like
negative padding).
This fixes #1167.",2,0
1183,2018-03-13T11:20:08Z,2018-03-13T23:43:16Z,2018-03-13T23:43:16Z,1,13,4,"By this patch, alacritty will try to create window with SRGB enabled at first,
but when creation failed, retry with SRGB disabled.
This may truly solve #921, and issue caused by #1178: #921 (comment).",4,3
1186,2018-03-15T19:17:26Z,2018-03-16T00:30:48Z,2018-03-16T00:30:48Z,2,34,213,"The current span_simple selection is everything but simple. This
version should have the same functionality as the current span_simple
with the difference that a lot of complexity has been removed.
Not only is this code shorter, it should also be significantly easier to
understand with no ""magic"" to it. This will hopefully prevent us from
having an unmaintainable blob of off-by-one guessing in the repo.
Also removed the out file which I used in the original PR because
scrollback is not implemented yet. :)",2,0
1188,2018-03-15T21:30:35Z,2018-11-17T14:39:13Z,2018-11-17T14:39:14Z,24,415,171,"This change adds an error message at the bottom of the screen which will
be displayed when the config file contains any errors.
Currently deprecation warnings are unchanged but it would be possible to
add these too (maybe in yellow?) if it is desired.
The method for rendering text has been changed to always render at the
bottom of the terminal, this seems like a more reliable way of doing
this and it shouldn't cause any issues because under normal use, nothing
should be displayed.
I'd say this is still a bit rough around the edges so feedback is
welcome, maybe some things could be streamlined?
Currently if the terminal is not wide enough, nothing will be displayed,
maybe we should display the message but cut off? Not sure how important
this is because it would probably be fine to not display anything in
small terminals.
All errors are written to /tmp/alacritty.log, nothing is written to
stderr anymore, we could do both but I think it should not be necessary
to write anything to stderr anymore.
This fixes #1143.",4,18
1189,2018-03-16T09:10:29Z,2018-03-27T16:58:20Z,2018-03-27T16:58:20Z,1,1,1,,3,6
1190,2018-03-17T19:03:36Z,2018-11-11T20:24:42Z,2018-11-11T20:24:42Z,4,43,29,"Currently alacritty always puts the grid at the top-left position of the
window. The only distance to the top-left window border is set by the
padding in the config.
However the grid always has a fixed size, and if a cell doesn't
completely fit the screen anymore, the padding at the bottom right
window corner can be significantly bigger than the padding at the top
left.
To fix this whenever there is more space left and there would usually be
a bigger padding at the bottom right, the space is now split up and
added to the padding.
This should always center the grid inside the window and make sure all
borders have the same padding from the text area.
This screenshot shows how it has been until now:

Here is how it looks now:

This fixes #1065.
This also solves a few minor clippy issues.",4,7
1216,2018-03-30T13:27:40Z,2018-07-21T17:41:40Z,2018-07-21T17:41:40Z,1,1,0,,2,1
1218,2018-03-31T12:18:53Z,2018-05-05T15:10:59Z,2018-05-05T15:10:59Z,1,10,6,"When the mouse mode is set using either 1000h, 1002h or 1003h, the
selection should not be pasted when hitting the middle mouse button,
because it is job of the application to handle this when mouse mode is
enabled.
This has been solved by checking for the current mouse modes whenever
the PasteSelection binding is invoked.
This fixes #1215.",2,0
1226,2018-04-03T07:51:43Z,2018-04-14T17:17:51Z,2018-04-14T17:17:51Z,4,16,6,"This commit expands the conditional compilation directives to support
building Alacritty for OpenBSD.  The build succeeds, and Alacritty runs
without issue once rust-lang/libc#957 has been
merged and added to a versioned release.
This has been tested on the recently-released OpenBSD 6.3 on amd64 with
rustc 1.24.0 from its standard ports tree.
Oligatory screenshot: https://twitter.com/khanreaper/status/981073170580017153",2,1
1233,2018-04-05T23:05:30Z,,2018-10-04T00:06:35Z,4,66,11,"Hiya, I'm trying to improve on #368 by fixing part of #1210 and let double-click select include things that look like URLs by default (ie. include ://). Otherwise, the : character breaks the selection by default which is frustrating.
I'm also very new to Rust, so please be gentle with the review. I'm happy to iterate on it.
I believe there is still room for improvement (see #1210 for a more complete outline) but I'm using this patch locally which has been a very convenient improvement and a good first step.",5,14
1234,2018-04-06T23:54:26Z,2018-04-24T16:59:53Z,2018-04-24T16:59:53Z,2,214,9,"There was an issue where alacritty would panic whenever the scrollback
history size is set to 0, this fixes that issue.
The panic was caused by a substraction with unsigned integers which was
underflowing, this has been fixed to use saturating_sub.
After that was fixed there was still a bug where scrollback would not
behave correctly because the number of lines in the grid was decided at
startup.
This has been adapted so whenever the size of the terminal changes, the
scrollback history and grid adapts to make sure the number of lines in
the terminal is always the number of visible lines plus the amount of
scrollback lines configured in the config file.
This fixes #1150.",3,3
1241,2018-04-11T17:59:29Z,2018-09-20T15:24:27Z,2018-09-20T15:24:27Z,5,244,58,"update glutin dependency to 0.14
full|transparent|buttonless|none
transparent and buttonless are macos only (fallback to default
in others)
bools in config show a deprecation message and fallback to default

fixes #686
fixes #1461",13,30
1245,2018-04-12T19:15:19Z,2018-04-28T14:14:46Z,2018-04-28T14:14:46Z,2,6,3,"In the current scrollback PR the reset command does not affect the
scrollback history. To make sure the terminal is properly reset, it
should clear the scrollback history.
This commit fixes this by creating a new and empty grid whenever reset
is executed. It takes the current dimensions and history size from the
old grid.
Right now there's an empty ref-test called grid_reset without any
content, this should be implemented once #1244 is resolved.
This fixes #1242.",2,0
1249,2018-04-14T17:06:46Z,2018-05-14T16:50:13Z,2018-05-14T16:50:13Z,11,275,16,"Previously ref-tests just ignored the scrollback history to keep
the old tests working, this would lead to new tests which rely on
scrollback history to succeeed even though they should not.
This has been fixed and it is now possible to create ref-tests with and
without scrollback history. When available the scrollback history is
compared, but the old tests still work without having to adjust them.
This fixes #1244.
This also includes #1234 and #1245.",4,1
1273,2018-04-24T22:20:30Z,,2018-11-19T19:32:34Z,5,21,1,,5,8
1281,2018-04-28T02:12:19Z,2018-07-22T00:38:54Z,2018-07-22T00:38:54Z,5,56,2,"This fixes #542
This PR is based on the changed provided by @sorccu and @algesten in #542 in that the Alacritty window is hidden when handling Action::Hide. Additionally, I've updated the macos config to bind Command+H to emit Action::Hide.
Currently though, when the window is hidden, focus is maintained on Alacritty. I couldn't see a way to unfocus the window with glutin so I'm thinking it might be an upstream issue but I'll keep investigating.
Tested on macOS",3,7
1283,2018-04-29T13:59:51Z,2018-05-01T17:58:53Z,2018-05-01T17:58:54Z,1,1,1,"Install completion for Fish on macOS.
This fixes #1237.",2,0
1284,2018-04-29T22:45:26Z,2018-05-30T04:00:22Z,2018-05-30T04:00:22Z,6,210,73,"Until now the resizing implementation with scrollback has been really
inefficient because it made use of APIs like Vec::insert. This has
been rewored with this commit.
A len property has been added to the Storage struct which keeps
track of the actual length of the raw buffer. This has changed both
shrinking and growing implementations.
With shrinking, no more lines are removed, only the len property is
updated to set all lines shrunk to an ""invisible"" state which cannot be
accessed from the outside, this effectively changes it to a O(1)
operation. The only issue with this would be memory consumption, but
since the maximum shrinkage is the number of lines on one screen, it
should be a rather small impacte (probabl <100 lines usually). If
desired it would be possible to change this to shrink the raw inner
buffer whenever there are more than X lines hidden.
Growing now works in a similar way to shrinking, if the ""invisible""
lines are enough, no new lines are inserted but rather the invisible
buffer is made visible again. Otherwise the amount of lines that still
needs to be inserted is added to the raw buffer, but instead of the
inefficient Vec::insert, the Vec::push API is used now.
This is probably not an ideal implementation, but it should get us
started on making this work properly in the scrollback PR.
Any comments appreciated @jwilm.
This fixes #1271.",2,3
1290,2018-05-02T04:55:10Z,,2018-10-28T20:23:40Z,26,171,95,,4,18
1293,2018-05-05T00:30:24Z,2018-05-30T16:33:49Z,2018-05-30T16:33:49Z,3,138,17,"This PR is based on #1284 and should not be merged before it.
Making use of the changes that have been introduced in #1234 and #1284,
this allows changing the size of the scrollback buffer at runtime.
This simply changes the size of the raw inner buffer making use of the
optimized mutation algorithms introduced in #1284. As a result,
shrinking the scrollback history size at runtime should be basically
free and growing will only introduce a performance cost when there are
no more buffered lines. However, as a result there will not be any
memory freed when shrinking the scrollback history size at runtime.
As discussed in #1234 a potential solution for this could be to truncate
the raw buffer whenever more than X lines are deleted, however this
issue should not be very significant PR and if a solution is desired a
separate issue/PR should be opened.
This fixes #1235.",2,0
1300,2018-05-07T19:49:23Z,2018-11-01T19:35:38Z,2018-11-01T19:35:38Z,3,51,37,"It is now possible to paste in mouse mode again by making use of the
shift key while pressing the mouse button reserved for PasteSelection.
This fixes #1298.",4,14
1304,2018-05-11T15:33:06Z,2018-05-11T23:54:21Z,2018-05-11T23:54:21Z,8,355,289,"It's now possible to insert the path of a file or directory by dropping
it from the file manager into alacritty.
This fixes #1301.",5,13
1315,2018-05-17T20:04:00Z,2018-07-15T16:02:44Z,2018-07-15T16:02:44Z,1,15,0,"This makes cursor shapes in neovim work for me.
I couldn't find any documentation or specification on these osc_dispatch commands, but I'm guessing this addition is simple enough not to get anything too wrong :)",2,9
1324,2018-05-23T15:08:52Z,2018-07-15T13:00:59Z,2018-07-15T13:00:59Z,3,41,5,"I updated the Cargo.toml file and added a package.metadata.deb
subsection to define how to build a debian ""deb"" instal file using
cargp deb. This will allow debian/ubuntu users to install alacritty
using their systems package manager. It also will make it easier to
provide pre-built binaries for those systems.",2,3
1329,2018-05-25T01:28:11Z,2018-11-03T15:08:31Z,2018-11-03T15:08:31Z,7,123,23,"This release introduces some config to automatically build deploy a .deb and .dmg on the github release page using travis. The build only happens when a commit is tagged and it uses the stable version of rust.
TODO:

Mechanism for changelog in both debian release and github release
Mechanism for manpages in debian release
Potential PPA upload for debian release?

BEFORE MERGE:

In .travis.yml, the github api key needs to be changed to one that has write permissions for this repo

AFTER MERGE:

Set cron task in travis to create nightlies

@chrisduerr ^
This pull request is built off of #1324",5,15
1346,2018-06-01T06:11:01Z,,2018-07-14T00:35:39Z,3,48,16,"Resolves #964.
Resolves #71.",3,6
1351,2018-06-04T17:45:41Z,2018-06-07T16:53:17Z,2018-06-07T16:53:17Z,3,19,7,"This fixes #1350.
I don't know how elegant this is, if you have suggestions I'd be glad to apply them.",5,12
1355,2018-06-06T19:20:59Z,2018-06-07T15:52:07Z,2018-06-07T15:52:07Z,4,30,7,"This makes it possible to disable DPI scaling completely, instead the
the display pixel ration will always be fixed to 1.0.
By default nothing has changed and DPI is still enabled, this just seems
like a better way than running WINIT_HIDPI_FACTOR=1.0 alacritty every
time the user wants to start alacritty.
It would be possible to allow specifying any DPR, however I've decided
against this since I'd assume it's a very rare usecase. It's also still
possible to make use of WINIT_HIDPI_FACTOR to do this on X11.
Currently this is not updated at runtime using the live config update,
there is not really much of a technical limitation why this woudn't be
possible, however a solution for that issue should be first added in
#1346, once a system is established for changing DPI at
runtime, porting that functionality to this PR should be simple.",5,3
1357,2018-06-07T21:37:59Z,2018-06-18T05:26:54Z,2018-06-18T05:26:55Z,4,61,20,"This PR makes it so that the --title flag is respected regardless of your dynamic_title configuration, which is the intended behavior.

alacritty by default, still has a dynamic title
alacritty --title ""<title>"" will effectively set the title to any string you like
alacritty --title """" will effectively hide the title (just a special case of the last one)",2,3
1361,2018-06-08T16:49:23Z,2018-06-08T23:32:22Z,2018-06-08T23:32:22Z,3,81,9,Fix for issue #1353,2,9
1367,2018-06-11T03:23:22Z,,2019-03-12T21:24:26Z,2,61,29,"Ensures that the window processor wakes up upon SIGCHLD.
Otherwise, after exit or logout, the user had to trigger
a window event before alacritty closed.
Fixes #1313.
Fixes #1276.
Fixes #915.
This may not be the best solution. It's certainly not pretty. Also, my editor is forcing rustfmt on the codebase - let me know if that's annoying.
Relevant parts: main.rs :  110 - 114, tty.rs : 43 - 64",5,11
1369,2018-06-11T21:25:14Z,2018-06-16T17:50:45Z,2018-06-16T17:50:45Z,2,23,14,"The compute_index method in the Storage struct used to normalize
indices was responsible for a significant amount of the CPU time spent
while running the alt-screen-random-write benchmark (~50%).
The issue with this relatively simple method was that due to how often
the method is executed, the modulo operation was too expensive. However
since most of the time when a majority of the buffer changes (high
througput), it's in the alternate screen, the modulo operation can be
skipped with a simple branch. There might be some more optimization to
be done here, however this resolved all measurable issues in the
alt-sceen-random-write benchmark.
The whole vtebench suite hasn't been tested, however unless there were
some regressions, this fixes #1316. I will benchmark this a bit more in
the near future.",3,5
1373,2018-06-13T23:53:41Z,2018-06-17T09:19:31Z,2018-06-17T09:19:31Z,18,512,468,"Using clippy as a library has been deprecated, instead the cargo clippy command should be used instead. To comply with this change
clippy has been removed from the Cargo.toml and is now installed with
cargo when building in CI.
This has also lead to a few new clippy issues to show up, this includes
everything in the font subdirectory. This has been fixed and font
should now be covered by clippy CI too.
This also upgrades all dependencies, as a result this fixes #1341 and
this fixes #1344.",3,2
1374,2018-06-14T08:37:54Z,2018-10-16T17:02:52Z,2018-10-16T17:02:52Z,36,4340,480,"Primarily this:

Adds Windows support to copypasta
Adds rusttype as a font rendering backend
Creates an interface to abstract over how we interact with a TTY-like thing (EventedRW)
Adds safe winpty bindings
Adds winpty as a TTY shim
Adds appveyor CI support

The windows support is not perfect yet but it's good enough that I think it makes sense to merge it. Any unresolved issues are listed here.
Apologies for the unrelated formatting changes, I can dig through and remove them from the pull but it might take me a little while.",12,50
1384,2018-06-19T00:56:03Z,2018-06-23T10:13:20Z,2018-06-23T10:13:20Z,1,5,3,Implements #1291,4,10
1387,2018-06-20T19:40:06Z,2018-09-23T23:05:15Z,2018-09-23T23:05:15Z,6,95,9,"This adds a config option which allows setting terminal colors above the
0..16 range, this is often not used so it has been added to the config
option commented out by default.
Live config reload already works for this, so it is possible to change
these colors the same way it works with the normal colors.
If a color below 16 is specified, the configuration will throw an error,
so the normal colors can't be overridden. This is just to prevent
possible complications with the settings that already exist.
I've also fixed existing clippy issues in this PR, I've chosen to do
so in a different commit to make reviews easier. All changes related
to the term colors are outside of the Fix existing clippy issues commit.",2,0
1389,2018-06-21T07:50:38Z,2018-09-27T12:12:50Z,2018-09-27T12:12:50Z,3,55,32,"Since the mouse start position has been the first movement event after
the mouse button was held down, there have been some issues with the
start point lagging behind the cursor because movement events were not
reported from the initial position but there was a gap until movement
starts reporting.
To fix this whenever the mouse button is pressed, the position and cell
side is stored on the Mouse struct. Because of this it does not matter
anymore if the movement events are all reported and we can just start a
selection using the stored position/side whenever there currently is no
selection present.
This fixes #1366.",2,3
1402,2018-06-30T16:42:48Z,2018-07-02T22:03:05Z,2018-07-02T22:03:05Z,3,14,13,"There have been two instances of the scrollback trying to access indices
which were moved out of bounds due to new lines (yes command). These
have both been fixed.
The first instance was during semantic selection, since the logic of
limiting the selection start point was moved outside of compute_index,
it was necessary to add this to semantic selection too. Now semantic
selection, line selection and normal selection should all work without
crashing when new lines are shoving the selection out of bounds.
The other error was with the viewport being outside of the scrollback
history. Since the default is to keep the scrollback buffer at its
current position when new lines are added, it is possible that the
position the scrollback buffer is at is suddenly shoved out of the
visible area. To fix this the display_offset is now limited to always
be an allowed value.
If a single line of the viewport is moved out of the history now, the
viewport should move down a single line now, so only valid content is
displayed, with multiple lines this process is repeated.
This fixes #1400 and also fixes #1406.",4,11
1403,2018-06-30T18:30:42Z,2018-11-10T16:08:48Z,2018-11-10T16:08:49Z,18,638,438,"Fixes #1756
Fixes #1525
Fixes #1509
Fixes #1428
Fixes #1414
Fixes #1382
Fixes #1358
Fixes #1345
Fixes #1257
Fixes #1146
Fixes #964
Fixes #952
Fixes #210
Fixes #71
This compiles and after reviewing looks sane enough. However I am running into an issue where the text output of the terminal only shows up on the lower left quadrant of the whole window.
I figured I could go ahead and open this up as a work in progress to get some feedback and suggestions for what could have gone wrong.",23,226
1404,2018-07-01T13:15:37Z,2018-07-01T20:20:30Z,2018-07-01T20:20:30Z,3,1,5,"We moved to ""cargo clippy"" in 5ba34d4 and
removing them did not seem to cause additional warnings.",2,9
1407,2018-07-02T09:56:44Z,2018-07-02T22:11:25Z,2018-07-02T22:11:25Z,3,8,3,"turned out regular ""cargo clippy"" would ignore these previously.",2,1
1415,2018-07-04T19:47:07Z,2018-07-06T14:30:38Z,2018-07-06T14:30:38Z,1,3,1,"Previously the cell side of a selection with the mouse outside of the
grid has been calculated by setting the Side to Right whenever the
X of the mouse is bigger or equal to window_width - padding_x.
However since the grid doesn't perfectly fit the window in most cases,
there was an additional few pixels where the Side would be Left,
resulting in the selection jumping around.
To fix this the additional padding due to not perfectly fitting window
size has been included in the calculation. The X position is now
checked to be bigger or equal to width - padding_x - extra_padding_x.
An important note is that this will need changing when the grid is
centered inside the window, so extra padding is split up evenly. Once
that change is merged the calculation required will be
width - padding_x - extra_padding_x / 2..
This fixes #1412.
I've created this PR separate from the block selection one because
this is a fix for an already existing bug. This way it will be easier
to merge this PR without having to first get a finished version of
#1398 up and running.",2,0
1418,2018-07-05T20:19:25Z,2018-07-05T23:05:34Z,2018-07-05T23:05:34Z,4,10,1,"To check that transmutes will work correctly without having to rely on
error-prone runtime checking, the static_assertions crate has been
introduced. This allows comparing the size of types at runtime,
preventing potential silent breakage.
@jwilm do you think there are any other places where this could be introduced?
This is the only place where mem::size_of is used inside an assertion.
There also is no other instance of transmute that is unchecked outside of tests.
This fixes #1417.",2,2
1422,2018-07-06T14:50:29Z,2018-07-09T17:40:08Z,2018-07-09T17:40:08Z,1,1,1,"The scroll history size for the alternative grid (used by fullscreen
apps such as vim and tmux) is now forced to zero. There are two
motivations for this change:

According to the literature, the alt screen should not have scroll
history.
Reduce memory consumption by only allocating the single scroll
history.

In the future, it may be desirable to support a configuration option to
enable a scroll buffer for the alt screen. By launching without this
feature, we can delay a decision about whether to officially support
this or not.",2,3
1432,2018-07-15T15:20:13Z,2018-09-26T18:42:42Z,2018-09-26T18:42:42Z,3,41,21,"When selecting multiple lines in Alacritty, there was an issue with
empty lines not being copied. This behavior has been chanaged so empty
lines should be correctly copied now.",3,0
1451,2018-07-19T22:48:01Z,2019-04-01T22:41:21Z,2019-04-01T22:41:21Z,30,1489,78,"This adds the SVG files for the three different versions of the
Alacritty logo to the repository. The three variations are the logo with
scanlines, without scanlines and without background or scanlines.
To unclutter the root directory of the repository a bit, every file
which is just copied to the system during the build process has been
moved into the extra directory. This should clean things up a bit and
allowed renaming the completions a bit to make them comply with the
default naming scheme for completions for each shell by default.
This fixes #967.
This just adds the logos which were already shown off in #967.
The goal is primarily to start the process rather than having something
which is good to go the way it is right now.",5,16
1452,2018-07-20T14:21:50Z,2018-07-23T16:48:28Z,2018-07-23T16:48:28Z,6,44,9,"Optional color for the dim foreground (\e[2m)
Defaults to 2/3 of the foreground color. (same as other colors)
Fixes #1448
The option in alacritty.yml is in colors.primary.dim_foreground, to be in the same place as bright_foreground.",4,12
1460,2018-07-21T11:34:46Z,2018-09-19T19:18:51Z,2018-09-19T19:18:52Z,5,79,42,"This adds support for the hidden escape sequence \e[8m, which will
render the text as invisible.
This has also raised a few questions about the rendering of foreground
and background colors and their interaction with the different escape
sequences. Previously, Alacritty has oriented itself after URxvt, which
has some strange and unexpected behavior.
The new implementation of color inversion is modeled after XTerm, which
has a consistent pattern of always inverting the foreground and
background colors. This should hopefully lead to less confusion for the
user and a more consistent behavior.
A full matrix showcasing the new way Alacritty inverses text can be
found here:
https://i.imgur.com/d1XavG7.png
This fixes #1454 and fixes #1455.
@jwilm you've mentioned that things were implemented this way for a reason,
modeling Alacritty after URxvt and allowing transparency to work properly.
I'd be interested to hear what you think about the changes to color inversion,
I'd say this is a pretty clear improvement because it makes things a lot more
consistent.",2,4
1468,2018-07-25T11:49:34Z,2018-07-25T19:46:46Z,2018-07-25T19:46:46Z,4,6,5,,3,12
1469,2018-07-26T14:13:56Z,2018-07-26T20:47:34Z,2018-07-26T20:47:34Z,1,2,2,"There is an issue where the terminal would use the template cell to fill
new space after resizing the terminal. However this leads to issues
since the template cell is not always empty and thus can create some
blocks of color appearing out of nowhere.
This should fix this problem by always initializing cells with the
default cell after resizing.
This fixes #1376.",2,0
1486,2018-07-31T18:16:39Z,2018-09-18T20:27:41Z,2018-09-18T20:27:41Z,2,3,0,"Fixes #1484
macOS 10.14 will bring a new system wide dark mode. To enable this, the official guides suggest to relink using the newest OS. This approach, however, did not work for me as described in an issue in the glutin repository.
As a second option, the accompanying Info.plist file can also overwrite the link-time check and enable dark mode rendering if the system config is set by setting NSRequiresAquaSystemAppearance to YES. This approach seems to work flawlessly no matter if a user opts into dark mode or not.
I would appreciate it if someone can test this on macOS 10.13 as well, but I suppose the key there is unused and would not break anything.",4,3
1487,2018-07-31T20:30:30Z,2018-09-18T20:21:00Z,2018-09-18T20:21:00Z,2,16,2,"Changing tabspaces from the default (8) requires a corresponding
update to the it item in the terminfo entry used.
Some applications, like Emacs, rely on knowing the width of a tab, and
will experience unexpected behavior if the terminfo data does not
match the actual width used.
Closes #1482.",2,1
1491,2018-08-02T17:12:32Z,2018-09-24T19:06:12Z,2018-09-24T19:06:12Z,9,237,20,"This replaces the current alacritty terminfo definitions with three standalone variants; alacritty, alacritty-256color and alacritty-direct.
They are all completely standalone, meaning they do not use any definitions from the system's terminfo database.
They are based off of the corresponding xterm definitions from ncurses 6.1. I've kept the fragments as-is. This makes it easier to compare with the xterm definitions (and to pull in future changes/fixes from xterm). It does however make the file much more verbose and perhaps unnecessarily difficult to navigate. It might make sense to merge all the basic fragments into the alacritty definition.
I've removed all the fragment comments, since I felt they apply to xterm but not alacritty.
infocmp shows no differences between the new alacritty definitions and xterm's. I'm putting it up for others to try it out. @chrisduerr .
Closes #1489

 Remove fragmentation of terminfo
 Rename alacritty-256color to alacritty
 Set the default $TERM used by Alacritty to alacritty
 Remove export TERM=""alacritty"" part from README (couldn't find anything like this anywhere)
 Update documentation of TERM in alacritty.yml
 Clean up/remove capabilities tic complains about.
 Update README.md",6,51
1500,2018-08-07T18:19:10Z,2018-09-02T00:30:03Z,2018-09-02T00:30:03Z,6,57,16,"The ANSI escape CSI [n] J where n is 0-3 clears various parts of the terminal screen. This implements n = 3 to clear the ""saved"" buffer, which should just clear the scrollback history, and leave the contents displayed on the terminal alone.
This is part of the work done to fix #1480. My plan was originally to create a new action for this (you can see some of the code done for that here), but as I discovered the ANSI control for this I am now wondering if it should be a keybinding that somehow triggers a sequence of ANSI control codes. This seems to be something that you cannot currently do however. @chrisduerr linked me a relevant issue, but I can't seem to find it right now.

 Decide on new action vs ANSI codes for keybinding
 Cleanup dead code
 Tests?",5,11
1503,2018-08-10T17:48:03Z,2018-09-17T21:37:01Z,2018-09-17T21:37:01Z,2,12,3,,2,5
1516,2018-08-20T00:31:46Z,2018-09-05T21:15:17Z,2018-09-05T21:15:17Z,1,3,2,"The IL escape sequence (CSI Ps L) allows inserting blank, uninitialized
lines. Ps is a placeholder for the number of lines that should be
inserted. Before this change Alacritty would crash when a large number
of lines was passed as Ps parameter.
The issue was caused whenever the current line of the cursor plus the
lines that should be inserted would leave the bottom of the terminal,
since this makes indexing impossible.
This patch makes sure that the biggest amount of lines inserted does
never exceed the end of the visible region minus the current line of the
curser, which fixes the underflow issue.
This fixes #1515.
@jwilm I'd be interested in knowing what you think about this workaround.
It's not immediately obvious to me what exactly this escape sequence
should be used for. Even though the ecma documentation has some
information on it. So I'm not entirely convinced yet that this is the correct
behavior for dealing with the IL escape parameter being out of bounds.",3,4
1518,2018-08-20T13:57:06Z,2018-09-23T16:21:48Z,2018-09-23T16:21:48Z,3,33,35,"This PR essentially reverts 62eb1e2 but fixes issue #1517.
Fixes #1536
Fixes #1517
Fixes #1282
Fixes #1227",4,8
1521,2018-08-24T23:44:45Z,2018-09-17T21:44:29Z,2018-09-17T21:44:30Z,1,1,1,,2,2
1532,2018-09-02T13:34:32Z,2018-09-05T16:02:13Z,2018-09-05T16:02:13Z,1,6,5,"Small PR to stop the redundant copying of glyph_cache.font_key for each cell when the cell is bold or italic, probably will only make the slightest perf improvement if rendering loads of underlined or bold cells",3,0
1540,2018-09-13T01:30:33Z,2018-09-17T20:00:43Z,2018-09-17T20:00:43Z,2,5,1,"Fixes a regression on non-MacOS platforms caused by the fix for
issue #1291.  The fix is to follow platform norms for mouse click
behavior on unfocused terminals.  On MacOS, the first click (that
gives the window focus) is swallowed, and has no effect on the
terminal.  On all other platforms, the first click is passed through
to the terminal.
A new config option is added to the ""mouse"" section of the config,
called ""ignore_unfocused_click"".  If unspecified, it will follow
the default for the platform.  Very few users are likely to want
to use non-platform-standard behavior here, but the option is there.",4,12
1551,2018-09-17T22:29:00Z,2018-09-18T15:54:40Z,2018-09-18T15:54:41Z,1,14,1,"Since the scrollback history allocates all lines in memory, it is
possible to specify a scrollback history which is big enough to freeze
the computer due to OOM.
To resolve this issue, an upper limit of 100_000 has been set for the
scrollback history. Even though this might still cause some systems to
freeze, this should provide a good balance for most users.",2,2
1559,2018-09-18T19:17:21Z,2018-09-20T00:04:08Z,2018-09-20T00:04:08Z,1,4,4,"Use usize instead of u64 to fix 32-bit builds.
This fixes #1552.",4,8
1567,2018-09-19T17:19:57Z,2018-09-19T21:55:35Z,2018-09-19T21:55:35Z,3,439,340,"The following upstream changes needed adapting to:

font_path() returns a PathBuf now
get_descriptors() returns an Option
get_advances_for_glyphs and get_glyphs_for_characters are now unsafe.",3,1
1569,2018-09-19T20:10:06Z,2018-09-19T21:37:37Z,2018-09-19T21:37:37Z,2,5,1,"Alacritty made the assumption that every window started as focused and
because of that the hollow cursor wouldn't show up for windows which are
launched without focus.
Since even the initial focus should be reported as a focus event by
winit, this could be easily fixed just setting the default window state
to unfocused instead of focused.
This fixes #1563.",2,0
1571,2018-09-20T02:29:21Z,2018-09-24T12:12:46Z,2018-09-24T12:12:46Z,6,30,8,"With save_to_clipboard: true in selection section of
alacritty.yml. The selected string will automatically copy to primary
clipboard.",5,13
1579,2018-09-20T20:20:23Z,2018-09-22T02:46:42Z,2018-09-22T02:46:42Z,2,313,260,"Before getting into the meat of the changes introduced by this PR,
I want to provide some background information on why I propose
these changes.
Originally I just wanted to remove the notice from the mouse bindings
that modifiers are not supported, but I noticed that the available
actions were not complete either. To make future changes simpler I
wanted to reference the key binding options, however these have always
been very complicated in my opinion, so I decided to try and refactor those.
After the key bindings were refactored, I just tried to get the rest of the
configuration file in line with the changes I had made to the key and
mouse binding sections.
I don't think there's anything wrong with the current configuration file,
however I personally find it easier to make changes myself when there
is some consistent structure present which I can follow when making
new additions. My hope with these changes is that it makes reading
the configuration file easier, but also allows easily adding new stuff in the
future.
These are some guidelines used for this refactoring:

Specify that changes require restart consistently
Unify the specification of available field values
Provide clear distinction between description title and body
Try to end lines at ~80 characters

Since the main changes in this PR are the alterations to the key
configuration documentation. I'd especially appreciate feedback about
the changes to this section.",2,4
