number,created_at,merged_at,closed_at,files,additions,deletions,body_text,participants,comments
479,2020-01-09T18:40:49Z,2020-01-09T22:59:40Z,2020-01-09T22:59:40Z,5,135,9,"This PR intends to add type highlighting and jump to type documentation on click of the highlighted type.
#468
@liyasthomas please do modifiy the styling a bit, I ain't much of a designer, so I would love for it to be modified to something more pretty 😄",3,2
484,2020-01-11T05:18:23Z,2020-01-12T22:34:49Z,2020-01-12T22:34:49Z,53,1689,555,"This PR intends to complete the Typescript work which began in the typescript branch.
It ports every code file (except tests and pages/index.vue) to TypeScript with as much types provided.
There are certain things to note about the TypeScript addition to the project though.
Some Important Changes
There is a change in the way components are imported.
Components before could be imported with this snippet
import Section from ""../components/section"";
But from this PR on, it will be:
import Section from ""../components/section.vue"";
For Vue components, you have to include the file extension.
Default Vue component code is modified a bit
Vue component scripts are used to be written as
<script>
export default {
...[[ Component Code ]]...
};
</script>
From this PR onwards it will be
<script lang=""ts"">
import Vue from ""vue"";

export default Vue.extend({
...[[ Component Code ]]...
});
</script>
NOTE : It is also best to include an empty component script even if the component has no code logic, sometimes the compiler doesn't pick up the Vue component otherwise
Directives and Middlewares have a new code format
The way directives and middlewares are written have been revamped to work with TypeScript, please check the code in the corresponding folders, to see how it is written in the new format
Some notes on the TypeScript and Vue interaction


I noticed while porting that TypeScript compiler will freak out if it can't resolve/infer types from the component code, so if you find TypeScript giving you weird errors like (foo is not a property of this), try explicitly specifying types, that will usually resolve that sorta issues.


While adding plugins, make sure to import them into vue-plugins.d.ts file and add it to the import declaration, sometimes, it will be automatically be picked up (its a bit finicky), if you still can't access the plugin, just add the plugin reference to the Vue interface present in the same file.


Now, this PR doesn't bring full TypeScript port, pages/index.vue is due a huge refactor and it will be rewritten in TypeScript during that process. Also, tests will still be written in JavaScript.
Also, another thing to note is that, I haven't fully brought types as much as possible, some places could use more typings (and less any), particularly the types regarding the store are implemented with any as a placeholder. This needs to be refactored into more meaningful type definitions in the future.
Soooo, that's about it,
Happy hacking 😄
This PR may fix #467",4,4
486,2020-01-11T08:03:32Z,2020-01-11T15:57:44Z,2020-01-11T15:57:44Z,1,74,21,Follow up of #485 #476,3,5
487,2020-01-14T05:09:30Z,2020-01-15T01:22:42Z,2020-01-15T01:22:42Z,5,39,28,"This PR intends to introduce Network Strategies into Postwoman.
Network Strategies are basically functions which take in the Postwoman Store and the request config and returns a Promise for the response. It generalizes the network request making process and makes further introduction of features easier.
Currently, this PR introduces 2 Network Strategies

AxiosStrategy : Uses axios to send the request
ProxyStrategy : Uses the postwoman proxy feature to send the request through a proxy.

Currently, Network Strategies allow its consumers to not worry about whether proxy is enabled, the sendNetworkRequest (found in functions/network.js) function will detect the appropriate strategy from the available and executes that. But in the future, when we plan to add new strategies (for e.g for native), we do not need to worry about rewriting the consumers to adopt those.",4,8
494,2020-01-16T16:32:16Z,2020-01-16T18:00:38Z,2020-01-16T18:00:38Z,4,29,4,"This PR intends to introduce compatibility with Postwoman Firefox Extension
This adds a new NetworkStrategy to hook with the Firefox Content Script to run the query.
NOTE
Do NOT use the extension from the store to test the strategy, because, the extension is configured to only hook into the postwoman.io and postwoman.netlify.com domains. Other domains won't get hooked and hence won't get access to the extension hooks.
So, to test this PR, you have to clone the postwoman-firefox repo.
Then head into the manifest.json file and edit it to match this snippet below
 ""content_scripts"": [
    {
      ""matches"": [
        ""*://*/*"",
        ""https://postwoman.io/"",
        ""https://postwoman.io/*"",
        ""https://postwoman.netlify.com/*"",
        ""https://postwoman.netlify.com/""
      ],
      ""js"": [ ""index.js"" ]
    }
  ],

Then run npm install and then npm run build.
NOTE: npm run build may fail on non-Unix compliant systems as it uses the cp command, if it fails, just copy the icons folder and the manifest.json to the dist folder
This will create a folder called dist with the generated code.
Then, open Firefox and navigate to about:debugging, select This Firefox and the click on Load Temporary Add-on... and then select the manifest.json file in the generated dist folder.
After this you can navigate to the Postwoman app in localhost and access it, you can check if the hook was successful or not by opening the console on the Postwoman app and checking for the log ""Connected to the Postwoman Firefox Extension!"" after load.
Once that is done, just fire a request anywhere and you will see that CORS restrictions won't be applied.",3,3
499,2020-01-17T12:00:48Z,2020-01-17T18:18:22Z,2020-01-17T18:18:22Z,1,2,7,"This fixes the issue with null string type variables, as described in #497",4,3
500,2020-01-17T18:39:57Z,2020-01-18T17:07:27Z,2020-01-18T17:07:27Z,4,50,21,"This PR intends to move the proxy handling code to the individual strategies along with that, this PR introduces Postwoman request proxy support for Firefox Extension powered requests.
NOTE: To test the Firefox extension code, you will have to load the extension locally. The extension that can be downloaded from the Firefox Add-on's page does not hook into localhost pages for security reasons, for more info on how to do that, visit https://github.com/AndrewBastin/postwoman-firefox",4,11
501,2020-01-18T00:13:21Z,2020-01-18T01:22:48Z,2020-01-18T01:22:48Z,2,4,4,"Bumps ace-builds from 1.4.7 to 1.4.8.

Changelog
Sourced from ace-builds's changelog.

2020.01.14 Version 1.4.8

highlight both matched braces, and highlight unmatched brace in red
improve snippet manager
compatibility with webpack file-loader v5
improve vim mode

2019.10.17 Version 1.4.7

add placeholder option

2019.09.08 Version 1.4.6

restore native behavior of ctrl-p on mac (jumptomatching command is moved to cmd-)
improve snippet manager
fix backspace handling on mobile

2019.06.17 Version 1.4.5

improve scrolling and selection on mobile
improve type definitions

2019.04.24 Version 1.4.4

add experimental command prompt
add chrystal, nim and nginx highlight rules
fix regression in vim mode on ios

2019.02.21 Version 1.4.3

add sublime keybindings
add rtl option
implement ` and < textobjects in vim mode

2018.11.21 Version 1.4.2

fix regression in vim mode
improve keyboard input handling on ipad and IE
add new syntax highlighters

2018.08.07 Version 1.4.1

fix regression in autocomplete

2018.08.06 Version 1.4.0

remove usage of innerHTML
improved handling of textinput for IME and mobile
add support for relative line numbers
improve autocompletion popup

2018.03.26 Version 1.3.3

fix regession in static-highlight extension
use css animation for cursor blinking

2018.03.21 Version 1.3.2

add experimental support for using ace-builds with webpack

 ... (truncated)



Commits

a279fe5 package 14.01.20
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,2
502,2020-01-18T00:14:02Z,2020-01-18T01:49:19Z,2020-01-18T01:49:19Z,2,8,8,"Bumps sass-loader from 8.0.1 to 8.0.2.

Release notes
Sourced from sass-loader's releases.

v8.0.2
8.0.2 (2020-01-13)
Bug Fixes

compatibility with node@8 (#798) (6f3852f)




Changelog
Sourced from sass-loader's changelog.

8.0.2 (2020-01-13)
Bug Fixes

compatibility with node@8 (#798) (6f3852f)




Commits

0377315 chore(release): 8.0.2
6f3852f fix: compatibility with node@8 (#798)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,3
503,2020-01-18T00:14:45Z,2020-01-18T02:04:05Z,2020-01-18T02:04:05Z,2,9,15,"Bumps @nuxtjs/axios from 5.9.2 to 5.9.3.

Release notes
Sourced from @nuxtjs/axios's releases.

v5.9.3
Bug Fixes

axios: Upgrade to 0.19.1 with lots of bug fixes. (changelog)
types: extend from AxiosStatic (#319) (9223a57)




Changelog
Sourced from @nuxtjs/axios's changelog.

5.9.3 (2020-01-11)
Bug Fixes

types: extend from AxiosStatic (#319) (9223a57)




Commits

623ac7b chore(release): 5.9.3
9223a57 fix(types): extend from AxiosStatic (#319)
150aebf chore(deps): update dependency axios to ^0.19.1 (#321)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,4
504,2020-01-18T00:15:39Z,2020-01-18T02:33:15Z,2020-01-18T02:33:15Z,2,13,13,"Bumps node-sass from 4.13.0 to 4.13.1.

Release notes
Sourced from node-sass's releases.

v4.13.1
Community

Fix render example syntax (@ZoranPandovski , #2787)
Fix sourceMap option inconsistencies (@saper , #2394)
Fix possible crash in customer importer (@xzyfer, #2816)

Supported Environments



OS
Architecture
Node




Windows
x86 & x64
0.10, 0.12, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13


OSX
x64
0.10, 0.12, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13


Linux*
x86 & x64
0.10, 0.12, 1, 2, 3, 4, 5, 6, 7, 8**, 9**, 10**^, 11**^, 12**^, 13**^


Alpine Linux
x64
6, 8, 10, 11, 12, 13


FreeBSD
i386 amd64
6, 8, 10, 12, 13



*Linux support refers to Ubuntu, Debian, and CentOS 5+
** Not available on CentOS 5
^ Only available on x64



Changelog
Sourced from node-sass's changelog.

v4.13.1
https://github.com/sass/node-sass/releases/tag/v4.13.1



Commits

01db051 4.13.1
338fd7a Merge pull request from GHSA-f6rp-gv58-9cw3
c6f2e5a doc: README example fix (#2787)
fbc9ff5 Merge pull request #2754 from saper/no-map-if-not-requested
8498f70 Fix #2394: sourceMap option should have consistent behaviour
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,5
505,2020-01-18T09:48:42Z,2020-01-18T17:18:01Z,2020-01-18T17:18:01Z,3,134,2,"This PR intends to add the ability to annotate GraphQL syntax errors made in the query.
#468",3,4
506,2020-01-19T07:08:43Z,2020-01-19T08:34:39Z,2020-01-19T08:34:39Z,6,56,54,,3,2
508,2020-01-19T19:45:03Z,2020-01-20T00:53:54Z,2020-01-20T00:53:54Z,2,37,11,"This PR intends to introduce Query Validation based on schema. Therefore, errors on the query (as long as there are no syntax errors) are reported by evaluating with the schema, this helps catch undefined schema field accessing.
#468",3,2
510,2020-01-21T11:16:45Z,2020-01-21T14:40:16Z,2020-01-21T14:40:16Z,1,6,0,closes #509,3,4
512,2020-01-22T01:20:04Z,2020-01-23T06:12:58Z,2020-01-23T06:12:58Z,5,97,27,"This PR intends to introduce compatibility with Postwoman Chrome Extension
This adds a new NetworkStrategy to hook with the Chrome Content Script and Background Script to run the query.
NOTE
Do NOT use the extension from the store to test the strategy, because, the extension is configured to only hook into the postwoman.io and postwoman.netlify.com domains. Other domains won't get hooked and hence won't get access to the extension hooks.
So, to test this PR, you have to clone the postwoman-chrome repo.
Then head into the manifest.json file and edit it to match this snippet below
  ""content_scripts"": [
    {
      ""matches"": [
        ""https://postwoman.io/"",
        ""https://postwoman.io/*"",
        ""https://postwoman.netlify.com/*"",
        ""https://postwoman.netlify.com/""
      ],
      ""js"": [ ""contentScript.js"" ]
    }
  ],

Then run npm install and then npm run build.
This will create a folder called dist with the generated code.
Then, open Chrome and navigate to chrome://extensions, click on Load Unpacked and then select the generated dist folder.
Next, go to your postwoman cloned repo and open the file functions/strategies/ChromeStrategy.js and edit EXTENSION_ID constant to match with the extension ID you got while loading our Unpacked Extension in the prior step (to find it, just click on the extension details of our extension).
The defined EXTENSION_ID is for the extension in the Chrome Web Store.
After this you can navigate to the Postwoman app in localhost and access it, you can check if the hook was successful or not by opening the console on the Postwoman app and checking for the console log ""Connected to the Postwoman Chrome Extension!"" after load.
Once that is done, just fire a request anywhere and you will see that CORS restrictions won't be applied.
NOTE: The Chrome extension isn't marked public yet in the Chrome Web Store, it will be marked public as soon as this PR is approved",4,17
518,2020-01-24T18:17:11Z,2020-01-27T00:13:59Z,2020-01-27T00:13:59Z,2,264,0,"Closes #465
Want to get this in while it's still in sync with master. Minimal but functional and ready to be used 😄
The tests button is next to the pre-request script button, which opens a window to code tests. A commented out line given an example of a (failing) test. Comment it in to test the test. Other examples are documented here, and can all be tried.
Biggest todo still is saving to history. Will do later this weekend.
The UI is minimal and... a little funky.. could def use some formatting help by someone better at styling than I am!
In terms of functionality+docs I'll add a bit more incrementally once merged. This was a really fun one!
If someone else merges I recommend squashing and merging.. I made a lot of incremental commits.",4,13
520,2020-01-25T00:14:49Z,2020-01-25T02:17:45Z,2020-01-25T02:17:46Z,2,4,4,"Bumps cypress from 3.8.2 to 3.8.3.

Release notes
Sourced from cypress's releases.

3.8.3
Released 1/24/2020
Bugfixes:

We fixed an error during cypress run indicating could not find CRI target when Cypress was unable to find the tab to control. Fixes #6053.
HTTP requests to sites using a TLS version lower than 1.2 now no longer fail. Fixes #5446.
cypress verify will no longer error on some systems when -screen is not defined. Fixes #6184.
We fixed a regression in 3.5.0 causing cy.type({ force: true }) to no longer forcibly type characters for readonly inputs. Fixes #6116.
Generated reports when using custom reporters now have a defined file property. Fixes #1495.

Misc:

Messages from cy.get() are now truncated at 50 lines the Command Log instead of the 1 line. Addresses #6145.
We now collect more environment variables for Bamboo CI when recording for the Dashboard. Addresses #4895.

Dependency Updates:

Upgraded electron from 7.1.9 to 7.1.10. Addressed in #6242.
Upgraded electron from 7.1.7 to 7.1.9. Addressed in #6180.
Upgraded http-status-codes from 1.3.2 to 1.4.0. Addressed in #6134.
Upgraded socket.io and socket.io-client from 2.2.0 to 2.3.0. Addressed in #6179.




Commits

2eda513 release 3.8.3 [skip ci]
a74bdff chore(deps): update dependency electron to version 7.1.10 🌟 (#6242)
43b1665 fix(type): type chars for readonly inputs if force: true (#6217)
9ac5fe3 add unit test for xvfb options -screen
ee0d6fa fix: set explicit screen when spawning own xvfb (#6199)
b2f9059 chore(deps): update dependency electron to version 7.1.9 🌟 (#6180)
dfc75c0 chore(deps): update electron to 7.1.9 🌟
4009c24 fix(deps): update dependency socket.io to version 2.3.0 🌟 (#6179)
2cd99c8 Set minimum TLS version to TLSv1 (#6130)
1f1fed2 Update Bamboo variables for CI (#6158)
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,3
521,2020-01-25T00:15:29Z,2020-01-25T03:18:24Z,2020-01-25T03:18:24Z,2,9,9,"Bumps v-tooltip from 2.0.2 to 2.0.3.

Release notes
Sourced from v-tooltip's releases.

v2.0.3
Fixed

ts: added some types (#396)
tooltip in separate window (#356)
When the classes of the v-tooltip instruction are passed in the form of an array, the tooltip flashes. (#300)

Other

Updated dependencies
Fix package.json license information (#291)




Commits

782c86f chore: v2.0.3
48e7585 chore: Update package.json license information (#291)
1ff29e3 fix: When the classes of the v-tooltip instruction are passed in the form of ...
ba01739 chore(deps-dev): bump rollup-plugin-node-resolve from 4.2.3 to 4.2.4 (#274)
f90178d chore(deps): [security] bump mixin-deep from 1.3.1 to 1.3.2 (#343)
be8897c chore(deps-dev): bump @babel/polyfill from 7.4.3 to 7.8.3 (#447)
df00918 fix: tooltip in separate window (#356)
59b6162 test: test #366 for destroyTooltip (#367)
4055d70 chore: update deps
d925b99 docs: fix spacing, closes #449
Additional commits viewable in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,7
522,2020-01-25T00:16:16Z,2020-01-25T03:02:04Z,2020-01-25T03:02:05Z,2,12,12,"Bumps nuxt-i18n from 6.4.1 to 6.5.0.

Changelog
Sourced from nuxt-i18n's changelog.

6.5.0 (2020-01-20)
Features

support paths in localePath() (#554) (29a282e)




Commits

bf765c0 chore(release): 6.5.0
8580398 chore(deps): update all non-major dependencies
340f307 chore(tests): Fix compatibility with Nuxt 2.11
9edae96 chore(tests): work-around WebDriverError
2a260fa chore(tests): Make tests compatible with Nuxt 2.11
048f706 chore(deps): lock file maintenance
667cefb chore(deps): update dependency chromedriver to v79
c397687 chore(deps): update dependency eslint-plugin-node to v11
bfb01cc chore(deps): update dependency jsdom to v16
29a282e feat: support paths in localePath() (#554)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,4
526,2020-01-25T11:38:47Z,2020-01-26T04:49:48Z,2020-01-26T04:49:48Z,11,11,11,"This PR is ./lang/*.js converted to * .ts.
Specifically, it is the following file.

de-DE.ts
en-US.ts
es-ES.ts
fa-IR.ts
fr-FR.ts
id-ID.ts
ja-JP.ts
pt-BR.ts
tr-TR.ts
zh-CN.ts",2,1
531,2020-01-27T12:59:29Z,2020-01-28T00:41:48Z,2020-01-28T00:41:48Z,3,22,20,"Follow up of #518

Typo fixes.
Couple of other tweaks.",4,7
534,2020-01-30T01:48:53Z,2020-01-30T03:17:46Z,2020-01-30T03:17:46Z,3,24,119,"This PR intends to introduce an updated Query Variable editor for GraphQL.
The current variable editor lacks support for complex nested variable types. So, the new proposal is to roll back to a JSON editor for doing variables for now. If we can supply a better solution which also supports nesting, then we can provide that as an alternative.
#468",3,2
543,2020-01-31T00:51:18Z,2020-02-01T18:14:55Z,2020-02-01T18:14:55Z,6,118,158,"Use template literals.
Prefer Object destructuring assignment approach.
let to const.
Other minor tweaks.",3,14
548,2020-02-03T12:13:27Z,2020-02-03T13:17:42Z,2020-02-03T13:17:42Z,1,2,2,closes #547,3,2
556,2020-02-06T17:51:23Z,2020-02-07T01:32:07Z,2020-02-07T01:32:07Z,1,1,1,"Well, pretty self explanatory.
Fixed a typo in the translation file.",3,2
565,2020-02-10T22:31:30Z,2020-02-11T01:30:52Z,2020-02-11T01:30:52Z,2,4,4,"Bumps cypress from 4.0.0 to 4.0.1.

Release notes
Sourced from cypress's releases.

4.0.1
Released 2/7/2020
Bugfixes:

Fixed a bug where Chromium could not be detected on macOS. Addresses #6358.
Fixed bugs where Edge and Firefox Nightly could not be detected on macOS. Addresses #6354 and #6345.
Fixed a bug where 64-bit editions of Firefox could not be detected on Windows. Addresses #6355.
Fixed a bug where video recordings of Firefox would omit all frames from before the last cross-domain navigation of the test. Addresses #6369.
Fixed a bug where Cypress could crash with the message ""cannot read property 'on' of undefined"" while running Firefox. Addresses #6356.
Corrected a link to the screenshot API documentation in the type definitions. Addresses #6359.

Misc:

Updated the default preferences set on Firefox to hide update notifications and otherwise improve the Firefox experience. Addresses #6346.




Commits

7540a4f release 4.0.1 [skip ci]
b0801de fix(ff): set more default preferences, disable auto-updating pr… (#6374)
ca46c16 Handle errors during initial Marionette connection (#6370)
b5c2120 fix(ff): use fixed inputFPS instead of vfr to prevent dropped f… (#6368)
434d23b Fix broken Screenshot link in cli/types/index.d.ts (#6360)
8fb27e1 Detect 64-bit Firefox on Windows (#6367)
c9d8b34 Correct detection logic for Edge & Firefox Nightly (#6364)
f66e25a fix path typo for chromium mac (#6358)
See full diff in compare view




Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting @dependabot rebase.


Dependabot commands and options

You can trigger Dependabot actions by commenting on this PR:

@dependabot rebase will rebase this PR
@dependabot recreate will recreate this PR, overwriting any edits that have been made to it
@dependabot merge will merge this PR after your CI passes on it
@dependabot squash and merge will squash and merge this PR after your CI passes on it
@dependabot cancel merge will cancel a previously requested merge and block automerging
@dependabot reopen will reopen this PR if it is closed
@dependabot close will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
@dependabot ignore this major version will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this minor version will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
@dependabot ignore this dependency will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
@dependabot badge me will comment on this PR with code to add a ""Dependabot enabled"" badge to your readme

Additionally, you can set the following in the .dependabot/config.yml file in this repo:

Update frequency
Out-of-range updates (receive only lockfile updates, if desired)
Security updates (receive only security updates, if desired)",2,3
566,2020-02-10T23:15:22Z,2020-02-11T12:16:07Z,2020-02-11T12:16:07Z,3,129,248,Just a small refactor to move the common headers to a separate file.,4,9
568,2020-02-13T05:02:51Z,2020-02-13T09:58:32Z,2020-02-13T09:58:32Z,2,24,0,Heyo! I was having issues syncing collections/requests and realized syncing only seems to work if you create and then edit collections. I just added the sync method to the add collection and save request components. There might be a better way to do it then how I've done it.,3,4
